Date and Time,LW,SM,T,RH,DP,Class
22-06-2021 00:00,Dry,,28.6,43.9,15.1,Diseased
22-06-2021 00:30,Dry,,28.6,42.4,14.6,Diseased
22-06-2021 01:00,Dry,,28.5,43,14.7,Diseased
22-06-2021 01:30,Dry,,28.6,41.5,14.2,Diseased
22-06-2021 02:00,Dry,,28.4,37.6,12.5,Diseased
22-06-2021 02:30,Dry,,28.1,35.7,11.5,Diseased
22-06-2021 03:00,Dry,,27.9,34.3,10.7,Diseased
22-06-2021 03:30,Dry,,27.7,34.4,10.6,Diseased
22-06-2021 04:00,Dry,,27.5,35.9,11.1,Diseased
22-06-2021 04:30,Dry,,27.7,37.7,12,Diseased
22-06-2021 05:00,Dry,,28,39,12.8,Diseased
22-06-2021 05:30,Dry,,28.1,40.2,13.3,Diseased
22-06-2021 06:00,Dry,,28.3,41.3,13.9,Diseased
22-06-2021 06:30,Dry,,28.5,42.4,14.5,Diseased
22-06-2021 07:00,Dry,,28.6,43.3,14.9,Diseased
22-06-2021 07:30,Dry,,28.7,44.7,15.5,Diseased
22-06-2021 08:00,Dry,,28.7,41.2,14.2,Diseased
22-06-2021 08:30,Dry,,28.4,37.2,12.4,Diseased
22-06-2021 09:00,Dry,,28.1,38.4,12.6,Diseased
22-06-2021 09:30,Dry,,28.1,40.3,13.3,Diseased
22-06-2021 10:00,Dry,,28.2,41.5,13.9,Diseased
22-06-2021 10:30,Dry,,28.2,41,13.7,Diseased
22-06-2021 11:00,Dry,,28.1,38.7,12.7,Diseased
22-06-2021 11:30,Dry,,28,38.8,12.7,Diseased
22-06-2021 12:00,Dry,,27.8,36.9,11.7,Diseased
22-06-2021 12:30,Dry,,27.7,36.9,11.6,Diseased
22-06-2021 13:00,Dry,,27.7,38.9,12.4,Diseased
22-06-2021 13:30,Dry,,27.9,40.5,13.2,Diseased
22-06-2021 14:00,Dry,,28.1,41.9,13.9,Diseased
22-06-2021 14:30,Dry,,28.2,43.2,14.5,Diseased
22-06-2021 15:00,Dry,,28.4,44.2,15,Diseased
22-06-2021 15:30,Dry,,28.5,44.9,15.4,Diseased
22-06-2021 16:00,Dry,,28.7,45.5,15.8,Diseased
22-06-2021 16:30,Dry,,28.7,46.3,16,Diseased
22-06-2021 17:00,Dry,,28.7,41.3,14.3,Diseased
22-06-2021 17:30,Dry,,28.4,38.3,12.8,Diseased
22-06-2021 18:00,Dry,,28.2,38.4,12.7,Diseased
22-06-2021 18:30,Dry,,28.2,40.2,13.4,Diseased
22-06-2021 19:00,Dry,,28.5,41.3,14.1,Diseased
22-06-2021 19:30,Dry,,28.7,41.9,14.5,Diseased
22-06-2021 20:00,Dry,,28.8,42.5,14.8,Diseased
22-06-2021 20:30,Dry,,29,42.9,15.1,Diseased
22-06-2021 21:00,Dry,,29.2,43.3,15.4,Diseased
22-06-2021 21:30,Dry,,29.4,43.5,15.7,Diseased
22-06-2021 22:00,Dry,,29.4,41.4,14.9,Diseased
22-06-2021 22:30,Dry,,29.4,41.3,14.9,Diseased
22-06-2021 23:00,Dry,,29.2,37.2,13.1,Diseased
22-06-2021 23:30,Dry,,28.9,34.8,11.8,Diseased
23-06-2021 00:00,Dry,,28.7,34.1,11.3,Diseased
23-06-2021 00:30,Dry,,28.5,33.2,10.8,Diseased
23-06-2021 01:00,Dry,,28.3,32.6,10.3,Diseased
23-06-2021 01:30,Dry,,28.2,32.2,10,Diseased
23-06-2021 02:00,Dry,,28.1,33.8,10.7,Diseased
23-06-2021 02:30,Dry,,28.1,34.1,10.8,Diseased
23-06-2021 03:00,Dry,,28.1,34.6,11,Diseased
23-06-2021 03:30,Dry,,28,34.7,11,Diseased
23-06-2021 04:00,Dry,,28,36.2,11.6,Diseased
23-06-2021 04:30,Dry,,28,35.9,11.5,Diseased
23-06-2021 05:00,Dry,,28,36.4,11.7,Diseased
23-06-2021 05:30,Dry,,27.9,37.2,11.9,Diseased
23-06-2021 06:00,Dry,,27.9,37.2,11.9,Diseased
23-06-2021 06:30,Dry,,28,37.4,12.1,Diseased
23-06-2021 07:00,Dry,,28.1,38.3,12.6,Diseased
23-06-2021 07:30,Dry,,28.3,39.2,13.1,Diseased
23-06-2021 08:00,Dry,,28.5,39.8,13.5,Diseased
23-06-2021 08:30,Dry,,28.7,40.3,13.9,Diseased
23-06-2021 09:00,Dry,,28.7,37.6,12.8,Diseased
23-06-2021 09:30,Dry,,28.5,36.2,12.1,Diseased
23-06-2021 10:00,Dry,,28.3,35.6,11.6,Diseased
23-06-2021 10:30,Dry,,28.2,35.2,11.4,Diseased
23-06-2021 11:00,Dry,,28.1,35.4,11.4,Diseased
23-06-2021 11:30,Dry,,28,36.2,11.6,Diseased
23-06-2021 12:00,Dry,,28.1,37.9,12.4,Diseased
23-06-2021 12:30,Dry,,28.2,38.9,12.9,Diseased
23-06-2021 13:00,Dry,,28.5,40,13.6,Diseased
23-06-2021 13:30,Dry,,28.6,41,14.1,Diseased
23-06-2021 14:00,Dry,,28.7,41.9,14.5,Diseased
23-06-2021 14:30,Dry,,28.8,43,15,Diseased
23-06-2021 15:00,Dry,,28.8,37.8,13,Diseased
23-06-2021 15:30,Dry,,28.7,38.8,13.3,Diseased
23-06-2021 16:00,Dry,,28.8,39.9,13.8,Diseased
23-06-2021 16:30,Dry,,28.9,41,14.3,Diseased
23-06-2021 17:00,Dry,,29.1,42.4,15,Diseased
23-06-2021 17:30,Dry,,29.4,43.8,15.8,Diseased
23-06-2021 18:00,Dry,,29.4,41.4,14.9,Diseased
23-06-2021 18:30,Dry,,29.4,41.9,15.1,Diseased
23-06-2021 19:00,Dry,,29.5,42.5,15.4,Diseased
23-06-2021 19:30,Dry,,29.7,42.9,15.7,Diseased
23-06-2021 20:00,Dry,,29.8,43.2,15.9,Diseased
23-06-2021 20:30,Dry,,30,43.5,16.2,Diseased
23-06-2021 21:00,Dry,,30,41.9,15.6,Diseased
23-06-2021 21:30,Dry,,30,42.4,15.8,Diseased
23-06-2021 22:00,Dry,,30,42.9,16,Diseased
23-06-2021 22:30,Dry,,30,38.2,14.2,Diseased
23-06-2021 23:00,Dry,,30,35.4,13,Diseased
23-06-2021 23:30,Dry,,29.8,34.4,12.4,Diseased
24-06-2021 00:00,Dry,,29.7,33.7,12,Diseased
24-06-2021 00:30,Dry,,29.5,33.4,11.7,Diseased
24-06-2021 01:00,Dry,,29.5,33.2,11.6,Diseased
24-06-2021 01:30,Dry,,29.4,33.2,11.5,Diseased
24-06-2021 02:00,Dry,,29.4,33.2,11.5,Diseased
24-06-2021 02:30,Dry,,29.4,33.1,11.5,Diseased
24-06-2021 03:00,Dry,,29.2,32.9,11.2,Diseased
24-06-2021 03:30,Dry,,29.2,32.8,11.2,Diseased
24-06-2021 04:00,Dry,,29.1,33.2,11.3,Diseased
24-06-2021 04:30,Dry,,29.1,33.6,11.5,Diseased
24-06-2021 05:00,Dry,,29.1,33.8,11.5,Diseased
24-06-2021 05:30,Dry,,29,34.2,11.6,Diseased
24-06-2021 06:00,Dry,,29,34.1,11.6,Diseased
24-06-2021 06:30,Dry,,28.9,34.3,11.6,Diseased
24-06-2021 07:00,Dry,,28.9,34.3,11.6,Diseased
24-06-2021 07:30,Dry,,28.9,34.4,11.6,Diseased
24-06-2021 08:00,Dry,,28.8,34.3,11.5,Diseased
24-06-2021 08:30,Dry,,28.8,34.2,11.5,Diseased
24-06-2021 09:00,Dry,,28.8,35.4,12,Diseased
24-06-2021 09:30,Dry,,28.9,36.8,12.7,Diseased
24-06-2021 10:00,Dry,,29.1,38.5,13.5,Diseased
24-06-2021 10:30,Dry,,29.2,40.3,14.3,Diseased
24-06-2021 11:00,Dry,,29.4,41.3,14.9,Diseased
24-06-2021 11:30,Dry,,29.4,46.3,16.7,Diseased
24-06-2021 12:00,Dry,,29.5,45.4,16.5,Diseased
24-06-2021 12:30,Dry,,29.6,45.3,16.5,Diseased
24-06-2021 13:00,Dry,,29.7,45.4,16.6,Diseased
24-06-2021 13:30,Dry,,29.7,45.5,16.7,Diseased
24-06-2021 14:00,Dry,,29.8,45.3,16.7,Diseased
24-06-2021 14:30,Dry,,29.9,45.4,16.8,Diseased
24-06-2021 15:00,Dry,,29.9,45.5,16.9,Diseased
24-06-2021 15:30,Dry,,30,45.5,16.9,Diseased
24-06-2021 16:00,Dry,,30,45.7,17,Diseased
24-06-2021 16:30,Dry,,30,45.8,17,Diseased
24-06-2021 17:00,Dry,,30.1,46.1,17.2,Diseased
24-06-2021 17:30,Dry,,30.2,48.6,18.2,Diseased
24-06-2021 18:00,Dry,,30.2,47.9,17.9,Diseased
24-06-2021 18:30,Dry,,30.3,47.4,17.9,Diseased
24-06-2021 19:00,Dry,,30.3,47.4,17.9,Diseased
24-06-2021 19:30,Dry,,30.5,47.6,18.1,Diseased
24-06-2021 20:00,Dry,,30.6,47.8,18.3,Diseased
24-06-2021 20:30,Dry,,30.6,48,18.3,Diseased
24-06-2021 21:00,Dry,,30.7,48.3,18.5,Diseased
24-06-2021 21:30,Dry,,30.7,47.4,18.2,Diseased
24-06-2021 22:00,Dry,,30.6,42.2,16.3,Diseased
24-06-2021 22:30,Dry,,30.2,40.4,15.3,Diseased
24-06-2021 23:00,Dry,,30,39,14.5,Diseased
24-06-2021 23:30,Dry,,29.9,37.8,14,Diseased
25-06-2021 00:00,Dry,,29.8,36.9,13.5,Diseased
25-06-2021 00:30,Dry,,29.7,36.3,13.2,Diseased
25-06-2021 01:00,Dry,,29.6,35.9,12.9,Diseased
25-06-2021 01:30,Dry,,29.5,35.4,12.6,Diseased
25-06-2021 02:00,Dry,,29.4,35.3,12.5,Diseased
25-06-2021 02:30,Dry,,29.4,35.3,12.5,Diseased
25-06-2021 03:00,Dry,,29.4,36.7,13.1,Diseased
25-06-2021 03:30,Dry,,29.5,37.8,13.6,Diseased
25-06-2021 04:00,Dry,,29.6,37.6,13.6,Diseased
25-06-2021 04:30,Dry,,29.5,36.2,12.9,Diseased
25-06-2021 05:00,Dry,,29.4,35.6,12.6,Diseased
25-06-2021 05:30,Dry,,29.2,35.6,12.4,Diseased
25-06-2021 06:00,Dry,,29.1,35.9,12.5,Diseased
25-06-2021 06:30,Dry,,29.1,36.3,12.6,Diseased
25-06-2021 07:00,Dry,,29,36.6,12.7,Diseased
25-06-2021 07:30,Dry,,28.9,36.7,12.6,Diseased
25-06-2021 08:00,Dry,,28.8,37.1,12.7,Diseased
25-06-2021 08:30,Dry,,28.9,37.8,13.1,Diseased
25-06-2021 09:00,Dry,,29,38.8,13.6,Diseased
25-06-2021 09:30,Dry,,29,37.3,13,Diseased
25-06-2021 10:00,Dry,,28.8,37.7,12.9,Diseased
25-06-2021 10:30,Dry,,28.8,38.8,13.4,Diseased
25-06-2021 11:00,Dry,,28.9,39.9,13.9,Diseased
25-06-2021 11:30,Dry,,29,40.4,14.2,Diseased
25-06-2021 12:00,Dry,,29.1,40.8,14.4,Diseased
25-06-2021 12:30,Dry,,29.2,42,15,Diseased
25-06-2021 13:00,Dry,,29.2,42.2,15,Diseased
25-06-2021 13:30,Dry,,29,40.2,14.1,Diseased
25-06-2021 14:00,Dry,,28.9,41.4,14.5,Diseased
25-06-2021 14:30,Dry,,29,42.9,15.1,Diseased
25-06-2021 15:00,Dry,,29.1,44.4,15.7,Diseased
25-06-2021 15:30,Dry,,29,40.7,14.3,Diseased
25-06-2021 16:00,Dry,,28.8,38.7,13.3,Diseased
25-06-2021 16:30,Dry,,28.7,36.6,12.4,Diseased
25-06-2021 17:00,Dry,,28.5,37.2,12.5,Diseased
25-06-2021 17:30,Dry,,28.6,38.5,13.1,Diseased
25-06-2021 18:00,Dry,,28.7,39.8,13.7,Diseased
25-06-2021 18:30,Dry,,29,40.5,14.2,Diseased
25-06-2021 19:00,Dry,,29.2,40.9,14.6,Diseased
25-06-2021 19:30,Dry,,29.4,41.4,14.9,Diseased
25-06-2021 20:00,Dry,,29.5,41.9,15.2,Diseased
25-06-2021 20:30,Dry,,29.7,42.4,15.6,Diseased
25-06-2021 21:00,Dry,,29.8,42.9,15.8,Diseased
25-06-2021 21:30,Dry,,29.9,44.9,16.6,Diseased
25-06-2021 22:00,Dry,,29.8,37.7,13.8,Diseased
25-06-2021 22:30,Dry,,29.4,34.3,12,Diseased
25-06-2021 23:00,Dry,,29,31.7,10.5,Diseased
25-06-2021 23:30,Dry,,28.7,33.4,11,Diseased
26-06-2021 00:00,Dry,,28.6,34.9,11.6,Diseased
26-06-2021 00:30,Dry,,28.6,34.9,11.6,Diseased
26-06-2021 01:00,Dry,,28.4,35.6,11.7,Diseased
26-06-2021 01:30,Dry,,28.4,35.8,11.8,Diseased
26-06-2021 02:00,Dry,,28.3,36.4,12,Diseased
26-06-2021 02:30,Dry,,28.2,36.7,12,Diseased
26-06-2021 03:00,Dry,,28.1,37.8,12.4,Diseased
26-06-2021 03:30,Dry,,28.1,38.7,12.7,Diseased
26-06-2021 04:00,Dry,,28.1,39.2,12.9,Diseased
26-06-2021 04:30,Dry,,28.1,39.5,13,Diseased
26-06-2021 05:00,Dry,,28.1,40,13.2,Diseased
26-06-2021 05:30,Dry,,28,41.3,13.6,Diseased
26-06-2021 06:00,Dry,,28,41.8,13.8,Diseased
26-06-2021 06:30,Dry,,28,41.9,13.9,Diseased
26-06-2021 07:00,Dry,,27.9,42,13.8,Diseased
26-06-2021 07:30,Dry,,27.9,42.3,13.9,Diseased
26-06-2021 08:00,Dry,,27.8,41.9,13.7,Diseased
26-06-2021 08:30,Dry,,27.7,42.5,13.8,Diseased
26-06-2021 09:00,Dry,,27.7,43,14,Diseased
26-06-2021 09:30,Dry,,27.8,43.4,14.2,Diseased
26-06-2021 10:00,Dry,,28,43.4,14.4,Diseased
26-06-2021 10:30,Dry,,28,44,14.6,Diseased
26-06-2021 11:00,Dry,,28.1,45,15,Diseased
26-06-2021 11:30,Dry,,28.2,45.4,15.3,Diseased
26-06-2021 12:00,Dry,,28.2,45.5,15.3,Diseased
26-06-2021 12:30,Dry,,28.3,46.6,15.8,Diseased
26-06-2021 13:00,Dry,,28.4,48.1,16.4,Diseased
26-06-2021 13:30,Dry,,28.5,49,16.7,Diseased
26-06-2021 14:00,Dry,,28.5,49.8,17,Diseased
26-06-2021 14:30,Dry,,28.6,50.3,17.3,Diseased
26-06-2021 15:00,Dry,,28.7,50.5,17.4,Diseased
26-06-2021 15:30,Dry,,28.7,51.3,17.7,Diseased
26-06-2021 16:00,Dry,,28.7,51.5,17.7,Diseased
26-06-2021 16:30,Dry,,28.8,51.8,17.9,Diseased
26-06-2021 17:00,Dry,,28.8,50.6,17.5,Diseased
26-06-2021 17:30,Dry,,28.9,50.8,17.7,Diseased
26-06-2021 18:00,Dry,,28.8,46.3,16.1,Diseased
26-06-2021 18:30,Dry,,28.8,47,16.4,Diseased
26-06-2021 19:00,Dry,,28.9,47.6,16.7,Diseased
26-06-2021 19:30,Dry,,29,47.1,16.6,Diseased
26-06-2021 20:00,Dry,,29,47.6,16.7,Diseased
26-06-2021 20:30,Dry,,29.2,48.4,17.2,Diseased
26-06-2021 21:00,Dry,,29.4,48.4,17.4,Diseased
26-06-2021 21:30,Dry,,29.4,48.5,17.4,Diseased
26-06-2021 22:00,Dry,,29.5,48.6,17.5,Diseased
26-06-2021 22:30,Dry,,29.5,46.5,16.8,Diseased
26-06-2021 23:00,Dry,,29.4,39.3,14.1,Diseased
26-06-2021 23:30,Dry,,28.9,35.9,12.3,Diseased
27-06-2021 00:00,Dry,,28.6,34.2,11.3,Diseased
27-06-2021 00:30,Dry,,28.3,34.4,11.1,Diseased
27-06-2021 01:00,Dry,,28.1,32.9,10.3,Diseased
27-06-2021 01:30,Dry,,28,35.2,11.2,Diseased
27-06-2021 02:00,Dry,,27.9,36.4,11.6,Diseased
27-06-2021 02:30,Dry,,27.8,38.1,12.2,Diseased
27-06-2021 03:00,Dry,,27.7,35.3,11,Diseased
27-06-2021 03:30,Dry,,27.6,36.9,11.6,Diseased
27-06-2021 04:00,Dry,,27.6,38.3,12.1,Diseased
27-06-2021 04:30,Dry,,27.7,40,12.9,Diseased
27-06-2021 05:00,Dry,,27.8,36.3,11.5,Diseased
27-06-2021 05:30,Dry,,27.7,38.8,12.4,Diseased
27-06-2021 06:00,Dry,,27.6,39.7,12.7,Diseased
27-06-2021 06:30,Dry,,27.7,40.7,13.1,Diseased
27-06-2021 07:00,Dry,,27.9,42.4,13.9,Diseased
27-06-2021 07:30,Dry,,28,43.5,14.4,Diseased
27-06-2021 08:00,Dry,,28.1,44.5,14.9,Diseased
27-06-2021 08:30,Dry,,28.2,46,15.5,Diseased
27-06-2021 09:00,Dry,,28.2,42.2,14.1,Diseased
27-06-2021 09:30,Dry,,28,37.2,12,Diseased
27-06-2021 10:00,Dry,,27.7,38.5,12.3,Diseased
27-06-2021 10:30,Dry,,27.8,41.4,13.5,Diseased
27-06-2021 11:00,Dry,,27.9,43.2,14.2,Diseased
27-06-2021 11:30,Dry,,28.1,45.9,15.4,Diseased
27-06-2021 12:00,Dry,,28.1,46.9,15.7,Diseased
27-06-2021 12:30,Dry,,28.2,46.8,15.8,Diseased
27-06-2021 13:00,Dry,,28.2,46.4,15.6,Diseased
27-06-2021 13:30,Dry,,28.2,47,15.8,Diseased
27-06-2021 14:00,Dry,,28.3,47.9,16.2,Diseased
27-06-2021 14:30,Dry,,28.2,43,14.4,Diseased
27-06-2021 15:00,Dry,,28.1,44.3,14.8,Diseased
27-06-2021 15:30,Dry,,28.2,46.1,15.5,Diseased
27-06-2021 16:00,Dry,,28.3,48,16.2,Diseased
27-06-2021 16:30,Dry,,28.4,46.4,15.8,Diseased
27-06-2021 17:00,Dry,,28.4,47.1,16,Diseased
27-06-2021 17:30,Dry,,28.6,48,16.5,Diseased
27-06-2021 18:00,Dry,,28.7,49.9,17.2,Diseased
27-06-2021 18:30,Dry,,28.7,48.9,16.9,Diseased
27-06-2021 19:00,Dry,,28.8,50,17.3,Diseased
27-06-2021 19:30,Dry,,28.8,46.4,16.2,Diseased
27-06-2021 20:00,Dry,,28.8,47,16.4,Diseased
27-06-2021 20:30,Dry,,28.9,47.8,16.7,Diseased
27-06-2021 21:00,Dry,,29.1,47.8,16.9,Diseased
27-06-2021 21:30,Dry,,28.9,41,14.3,Diseased
27-06-2021 22:00,Dry,,28.7,37.6,12.8,Diseased
27-06-2021 22:30,Dry,,28.4,35.9,11.8,Diseased
27-06-2021 23:00,Dry,,28.1,35.1,11.2,Diseased
27-06-2021 23:30,Dry,,28,34.9,11.1,Diseased
28-06-2021 00:00,Dry,,27.9,35.9,11.4,Diseased
28-06-2021 00:30,Dry,,28,37.7,12.2,Diseased
28-06-2021 01:00,Dry,,28.1,36.3,11.7,Diseased
28-06-2021 01:30,Dry,,28,33.8,10.6,Diseased
28-06-2021 02:00,Dry,,27.8,32.3,9.7,Diseased
28-06-2021 02:30,Dry,,27.7,33.9,10.4,Diseased
28-06-2021 03:00,Dry,,27.9,36.3,11.6,Diseased
28-06-2021 03:30,Dry,,28,36.4,11.7,Diseased
28-06-2021 04:00,Dry,,27.9,33.7,10.5,Diseased
28-06-2021 04:30,Dry,,27.8,34.3,10.6,Diseased
28-06-2021 05:00,Dry,,27.9,36.4,11.6,Diseased
28-06-2021 05:30,Dry,,28.1,38.9,12.8,Diseased
28-06-2021 06:00,Dry,,28.2,41.3,13.8,Diseased
28-06-2021 06:30,Dry,,28.4,43,14.6,Diseased
28-06-2021 07:00,Dry,,28.6,45,15.5,Diseased
28-06-2021 07:30,Dry,,28.7,46.5,16.1,Diseased
28-06-2021 08:00,Dry,,28.7,47.5,16.4,Diseased
28-06-2021 08:30,Dry,,28.7,44.2,15.3,Diseased
28-06-2021 09:00,Dry,,28.6,39.4,13.4,Diseased
28-06-2021 09:30,Dry,,28.4,41,13.9,Diseased
28-06-2021 10:00,Dry,,28.5,42.8,14.6,Diseased
28-06-2021 10:30,Dry,,28.6,43.4,14.9,Diseased
28-06-2021 11:00,Dry,,28.7,48.1,16.6,Diseased
28-06-2021 11:30,Dry,,28.7,47.5,16.4,Diseased
28-06-2021 12:00,Dry,,28.8,47.1,16.4,Diseased
28-06-2021 12:30,Dry,,28.9,47,16.5,Diseased
28-06-2021 13:00,Dry,,29,47,16.5,Diseased
28-06-2021 13:30,Dry,,29,47,16.5,Diseased
28-06-2021 14:00,Dry,,29.1,47.4,16.8,Diseased
28-06-2021 14:30,Dry,,28.9,42.2,14.8,Diseased
28-06-2021 15:00,Dry,,28.6,39.2,13.4,Diseased
28-06-2021 15:30,Dry,,28.3,37.7,12.5,Diseased
28-06-2021 16:00,Dry,,28.1,37.2,12.1,Diseased
28-06-2021 16:30,Dry,,28.1,37.9,12.4,Diseased
28-06-2021 17:00,Dry,,28.1,39.2,12.9,Diseased
28-06-2021 17:30,Dry,,28.1,37.3,12.2,Diseased
28-06-2021 18:00,Dry,,28,35.7,11.4,Diseased
28-06-2021 18:30,Dry,,27.9,36.1,11.5,Diseased
28-06-2021 19:00,Dry,,28,37.9,12.3,Diseased
28-06-2021 19:30,Dry,,28.2,39.2,13,Diseased
28-06-2021 20:00,Dry,,28.5,40,13.6,Diseased
28-06-2021 20:30,Dry,,28.7,40.5,14,Diseased
28-06-2021 21:00,Dry,,28.9,41,14.3,Diseased
28-06-2021 21:30,Dry,,29.2,41.5,14.8,Diseased
28-06-2021 22:00,Dry,,29.4,42.8,15.4,Diseased
28-06-2021 22:30,Dry,,29.4,39.7,14.3,Diseased
28-06-2021 23:00,Dry,,29.1,37.1,13,Diseased
28-06-2021 23:30,Dry,,28.8,35.3,11.9,Diseased
29-06-2021 00:00,Dry,,28.6,34.3,11.3,Diseased
29-06-2021 00:30,Dry,,28.5,33.4,10.8,Diseased
29-06-2021 01:00,Dry,,28.3,34.1,11,Diseased
29-06-2021 01:30,Dry,,28.3,32.9,10.4,Diseased
29-06-2021 02:00,Dry,,28.1,32.3,10,Diseased
29-06-2021 02:30,Dry,,28.1,31.9,9.8,Diseased
29-06-2021 03:00,Dry,,28,31.4,9.5,Diseased
29-06-2021 03:30,Dry,,27.9,31.1,9.3,Diseased
29-06-2021 04:00,Dry,,27.7,30.7,8.9,Diseased
29-06-2021 04:30,Dry,,27.6,30.6,8.8,Diseased
29-06-2021 05:00,Dry,,27.5,30.6,8.7,Diseased
29-06-2021 05:30,Dry,,27.5,30.5,8.6,Diseased
29-06-2021 06:00,Dry,,27.5,30.5,8.6,Diseased
29-06-2021 06:30,Dry,,27.5,32.4,9.5,Diseased
29-06-2021 07:00,Dry,,27.7,34.1,10.5,Diseased
29-06-2021 07:30,Dry,,27.6,32.1,9.5,Diseased
29-06-2021 08:00,Dry,,27.5,31.7,9.2,Diseased
29-06-2021 08:30,Dry,,27.4,31.7,9.1,Diseased
29-06-2021 09:00,Dry,,27.3,33.2,9.7,Diseased
29-06-2021 09:30,Dry,,27.5,37.6,11.8,Diseased
29-06-2021 10:00,Dry,,27.6,36.8,11.5,Diseased
29-06-2021 10:30,Dry,,27.5,35.4,10.8,Diseased
29-06-2021 11:00,Dry,,27.6,36.6,11.4,Diseased
29-06-2021 11:30,Dry,,27.8,38.3,12.3,Diseased
29-06-2021 12:00,Dry,,27.7,35.2,10.9,Diseased
29-06-2021 12:30,Dry,,27.5,33.9,10.2,Diseased
29-06-2021 13:00,Dry,,27.4,33.3,9.8,Diseased
29-06-2021 13:30,Dry,,27.3,33.1,9.7,Diseased
29-06-2021 14:00,Dry,,27.2,32.9,9.5,Diseased
29-06-2021 14:30,Dry,,27.1,33.3,9.6,Diseased
29-06-2021 15:00,Dry,,27.2,35.1,10.4,Diseased
29-06-2021 15:30,Dry,,27.5,37.3,11.6,Diseased
29-06-2021 16:00,Dry,,27.6,36.7,11.5,Diseased
29-06-2021 16:30,Dry,,27.7,37.1,11.7,Diseased
29-06-2021 17:00,Dry,,28,37.8,12.3,Diseased
29-06-2021 17:30,Dry,,28.2,38.7,12.8,Diseased
29-06-2021 18:00,Dry,,28.5,39.8,13.5,Diseased
29-06-2021 18:30,Dry,,28.7,39.9,13.7,Diseased
29-06-2021 19:00,Dry,,28.9,40.2,14,Diseased
29-06-2021 19:30,Dry,,29.1,40.3,14.2,Diseased
29-06-2021 20:00,Dry,,29.4,40.7,14.7,Diseased
29-06-2021 20:30,Dry,,29.5,40.9,14.8,Diseased
29-06-2021 21:00,Dry,,29.7,42.2,15.5,Diseased
29-06-2021 21:30,Dry,,29.7,37.7,13.7,Diseased
29-06-2021 22:00,Dry,,29.4,34.3,12,Diseased
29-06-2021 22:30,Dry,,29.2,32.9,11.2,Diseased
29-06-2021 23:00,Dry,,28.9,31.8,10.5,Diseased
29-06-2021 23:30,Dry,,28.8,31.2,10.1,Diseased
30-06-2021 00:00,Dry,,28.7,30.6,9.7,Diseased
30-06-2021 00:30,Dry,,28.6,30.1,9.4,Diseased
30-06-2021 01:00,Dry,,28.5,30,9.2,Diseased
30-06-2021 01:30,Dry,,28.4,29.6,8.9,Diseased
30-06-2021 02:00,Dry,,28.4,29.3,8.8,Diseased
30-06-2021 02:30,Dry,,28.3,29.2,8.7,Diseased
30-06-2021 03:00,Dry,,28.2,29,8.5,Diseased
30-06-2021 03:30,Dry,,28.1,28.8,8.3,Diseased
30-06-2021 04:00,Dry,,28.1,28.6,8.2,Diseased
30-06-2021 04:30,Dry,,28.1,28.5,8.1,Diseased
30-06-2021 05:00,Dry,,28,28.3,7.9,Diseased
30-06-2021 05:30,Dry,,27.9,29,8.2,Diseased
30-06-2021 06:00,Dry,,27.9,30,8.7,Diseased
30-06-2021 06:30,Dry,,27.8,29.3,8.3,Diseased
30-06-2021 07:00,Dry,,27.7,29.3,8.2,Diseased
30-06-2021 07:30,Dry,,27.7,30.1,8.6,Diseased
30-06-2021 08:00,Dry,,27.9,32.8,10,Diseased
30-06-2021 08:30,Dry,,28,31.4,9.5,Diseased
30-06-2021 09:00,Dry,,27.9,30.7,9.1,Diseased
30-06-2021 09:30,Dry,,27.7,30.9,9,Diseased
30-06-2021 10:00,Dry,,27.6,31.2,9,Diseased
30-06-2021 10:30,Dry,,27.5,31.4,9,Diseased
30-06-2021 11:00,Dry,,27.5,32.2,9.4,Diseased
30-06-2021 11:30,Dry,,27.5,33.1,9.8,Diseased
30-06-2021 12:00,Dry,,27.6,36.7,11.5,Diseased
30-06-2021 12:30,Dry,,27.8,36.7,11.6,Diseased
30-06-2021 13:00,Dry,,28.1,37.8,12.4,Diseased
30-06-2021 13:30,Dry,,28.3,38.2,12.7,Diseased
30-06-2021 14:00,Dry,,28.3,37.3,12.3,Diseased
30-06-2021 14:30,Dry,,28.4,37.8,12.6,Diseased
30-06-2021 15:00,Dry,,28.6,38.3,13,Diseased
30-06-2021 15:30,Dry,,28.8,38.9,13.4,Diseased
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
